"FullName","Name","Parent","Depth","LastWrite","ChildDirs","ChildFiles"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Birds\Crows","Crows","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Birds","9","18/10/2025 3:31:59","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Birds\Ravens","Ravens","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Birds","9","18/10/2025 3:32:00","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Coyotes","Coyotes","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA","8","18/10/2025 3:32:00","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\distant","distant","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA","8","18/10/2025 3:32:01","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Exotic","Exotic","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA","8","18/10/2025 3:32:02","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Frog","Frog","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA","8","18/10/2025 3:32:02","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Insects","Insects","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA","8","18/10/2025 3:32:03","0","7"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Misc","Misc","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA","8","18/10/2025 3:32:03","0","7"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA\Owls","Owls","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-MorthalFog\sound\fx\DRAMA","8","18/10/2025 3:32:03","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-Obsidian","04.04-Visual-Weather-Obsidian","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:03","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-Obsidian-Castellano","04.04-Visual-Weather-Obsidian-Castellano","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:03","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-Obsidian-Castellano\scripts","scripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-Obsidian-Castellano","5","18/10/2025 3:32:03","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-Obsidian-TrueStormsPatch","04.04-Visual-Weather-Obsidian-TrueStormsPatch","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:03","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-ObsidianFogs","04.04-Visual-Weather-ObsidianFogs","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:03","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-ObsidianFogs-Castellano","04.04-Visual-Weather-ObsidianFogs-Castellano","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:03","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-RealRain","04.04-Visual-Weather-RealRain","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:03","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-RealRain\textures","textures","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-RealRain","5","18/10/2025 3:32:03","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-RealRain\textures\effects","effects","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-RealRain\textures","6","18/10/2025 3:32:03","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning","04.04-Visual-Weather-StormLightning","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:10","4","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning-Castellano","04.04-Visual-Weather-StormLightning-Castellano","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:14","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning-Castellano\Scripts","Scripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning-Castellano","5","18/10/2025 3:32:14","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\meshes","meshes","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning","5","18/10/2025 3:32:04","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\meshes\magic","magic","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\meshes","6","18/10/2025 3:32:07","1","29"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\meshes\magic\daytime","daytime","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\meshes\magic","7","18/10/2025 3:32:10","0","29"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\Scripts","Scripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning","5","18/10/2025 3:32:10","1","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\Scripts\Source","Source","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\Scripts","6","18/10/2025 3:32:10","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning","5","18/10/2025 3:32:10","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\SKSE","6","18/10/2025 3:32:10","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\sound","sound","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning","5","18/10/2025 3:32:10","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\sound\Fx","Fx","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\sound","6","18/10/2025 3:32:10","2","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\sound\Fx\Minty","Minty","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\sound\Fx","7","18/10/2025 3:32:10","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\sound\Fx\Thunder","Thunder","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-StormLightning\sound\Fx","7","18/10/2025 3:32:13","0","43"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers","04.04-Visual-Weather-SupremeWeathers","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:17","5","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\meshes","meshes","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers","5","18/10/2025 3:32:14","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\meshes\effects","effects","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\meshes","6","18/10/2025 3:32:14","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\Scripts","Scripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers","5","18/10/2025 3:32:14","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\sound","sound","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers","5","18/10/2025 3:32:14","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\sound\fx","fx","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\sound","6","18/10/2025 3:32:14","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\sound\fx\supreme","supreme","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\sound\fx","7","18/10/2025 3:32:16","0","40"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\Source","Source","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers","5","18/10/2025 3:32:17","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\Source\Scripts","Scripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\Source","6","18/10/2025 3:32:17","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\textures","textures","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers","5","18/10/2025 3:32:17","2","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\textures\effects","effects","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\textures","6","18/10/2025 3:32:17","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\textures\sky","sky","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\textures","6","18/10/2025 3:32:17","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\textures\sky\supreme","supreme","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-SupremeWeathers\textures\sky","7","18/10/2025 3:32:17","0","7"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-TrueStorms","04.04-Visual-Weather-TrueStorms","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:18","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-TrueStorms-Castellano","04.04-Visual-Weather-TrueStorms-Castellano","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:18","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.04-Visual-Weather-VolkiharFog","04.04-Visual-Weather-VolkiharFog","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:18","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig","04.05-Visual-ENB-AMCConfig","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:18","5","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\MCM","MCM","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig","5","18/10/2025 3:32:18","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\MCM\Settings","Settings","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\MCM","6","18/10/2025 3:32:18","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig","5","18/10/2025 3:32:18","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\Plugins\Sumwunn","Sumwunn","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\Plugins","6","18/10/2025 3:32:18","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\ShaderCache","ShaderCache","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig","5","04/10/2025 13:49:22","0","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig","5","18/10/2025 3:32:18","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\SKSE","6","18/10/2025 3:32:18","0","7"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig\SSEEdit Cache","SSEEdit Cache","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AMCConfig","5","04/10/2025 20:40:41","0","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-AurorasEnhanced","04.05-Visual-ENB-AurorasEnhanced","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:19","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-EtherealCosmos","04.05-Visual-ENB-EtherealCosmos","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:19","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-EtherealCosmos\Textures","Textures","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-EtherealCosmos","5","18/10/2025 3:32:19","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-EtherealCosmos\Textures\Sky","Sky","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-EtherealCosmos\Textures","6","18/10/2025 3:32:19","0","7"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-MoonsOfNirn","04.05-Visual-ENB-MoonsOfNirn","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:19","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-MoonsOfNirn\textures","textures","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-MoonsOfNirn","5","18/10/2025 3:32:19","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-MoonsOfNirn\textures\sky","sky","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-MoonsOfNirn\textures","6","18/10/2025 3:32:21","0","14"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-NightSkyEnhanced","04.05-Visual-ENB-NightSkyEnhanced","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:21","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-NightSkyEnhanced\Textures","Textures","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-NightSkyEnhanced","5","18/10/2025 3:32:21","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-NightSkyEnhanced\Textures\sky","sky","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-NightSkyEnhanced\Textures","6","18/10/2025 3:32:21","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB","04.05-Visual-ENB-RudyENB","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:22","3","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update","04.05-Visual-ENB-RudyENB-Update","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:32:29","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW","Rudy for SSE 7.0 OW","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update","5","18/10/2025 3:32:43","4","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX","! Obsidian Weathers ELFX SHADOWS or ELFX","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW","6","18/10/2025 3:32:33","2","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Normal Game","Normal Game","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX","7","18/10/2025 3:32:30","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Normal Game\[ Skyrim SE folder ]","[ Skyrim SE folder ]","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Normal Game","8","18/10/2025 3:32:30","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Normal Game\[ Skyrim SE folder ]\enbseries","enbseries","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Normal Game\[ Skyrim SE folder ]","9","18/10/2025 3:32:33","1","84"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Normal Game\[ Skyrim SE folder ]\enbseries\Modular Shaders","Modular Shaders","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Normal Game\[ Skyrim SE folder ]\enbseries","10","18/10/2025 3:32:33","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Predator Vision mod","Predator Vision mod","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX","7","18/10/2025 3:32:33","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Predator Vision mod\[ Skyrim SE folder ]","[ Skyrim SE folder ]","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Predator Vision mod","8","18/10/2025 3:32:33","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Predator Vision mod\[ Skyrim SE folder ]\enbseries","enbseries","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Predator Vision mod\[ Skyrim SE folder ]","9","18/10/2025 3:32:36","1","84"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Predator Vision mod\[ Skyrim SE folder ]\enbseries\Modular Shaders","Modular Shaders","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers ELFX SHADOWS or ELFX\Predator Vision mod\[ Skyrim SE folder ]\enbseries","10","18/10/2025 3:32:36","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX","! Obsidian Weathers LUX","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW","6","18/10/2025 3:32:38","2","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Normal Game","Normal Game","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX","7","18/10/2025 3:32:37","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Normal Game\[ Skyrim SE folder ]","[ Skyrim SE folder ]","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Normal Game","8","18/10/2025 3:32:37","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Normal Game\[ Skyrim SE folder ]\enbseries","enbseries","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Normal Game\[ Skyrim SE folder ]","9","18/10/2025 3:32:38","1","84"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Normal Game\[ Skyrim SE folder ]\enbseries\Modular Shaders","Modular Shaders","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Normal Game\[ Skyrim SE folder ]\enbseries","10","18/10/2025 3:32:38","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Predator Vision mod","Predator Vision mod","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX","7","18/10/2025 3:32:38","1","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Predator Vision mod\[ Skyrim SE folder ]","[ Skyrim SE folder ]","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\04.05-Visual-ENB-RudyENB-Update\Rudy for SSE 7.0 OW\! Obsidian Weathers LUX\Predator Vision mod","8","18/10/2025 3:32:38","1","2"
